ID1,ID2,locX,locY,time,Interpolation
1067,765,3447.91358166194,1283.01936770961,14,0
888,853,2937.19910130235,1730.83506974121,66,0
888,853,2935.69877742749,1722.3052648353,67,0
1133,1127,3156.53450377295,1427.12988787648,144,0
758,765,3230.02593563518,1007.22289513094,245,0
758,765,3224.1038684817,1005.4940958417,247,0
458,1071,2831.43664704638,1286.42406838666,284,0
458,1071,2832.81262996862,1286.65353863306,285,0
458,1071,2830.95398954464,1285.83582040939,286,0
758,765,3216.55629789097,1021.298059673,306,0
758,765,3214.92674423592,1037.4535998895,308,1
758,765,3219.66622324196,1046.43705173946,309,0
758,765,3217.41542824223,1046.15317899609,310,0
888,758,3283.62329111409,1222.64255776848,339,0
1070,605,3431.1545444139,1123.93791995394,379,0
1071,605,3319.12609684953,1732.75820071606,563,0
459,1127,3510.14123583514,1062.08096535797,566,0
459,1127,3509.60245922164,1063.87985475751,567,0
459,1127,3506.70547494434,1071.33642892137,568,1
459,1127,3505.37644037234,1077.87060849696,569,0
459,1127,3508.69779596457,1078.97998342153,570,1
1071,605,3337.10207694921,1733.0570039395,570,0
459,1127,3525.5841768609,1070.58148801295,571,0
1071,605,3336.88629743157,1733.94653195622,571,1
459,1127,3529.77623924452,1071.23367256072,572,0
1071,605,3336.87941992384,1733.88955941603,572,1
459,1127,3532.28444838603,1070.80966413052,573,0
459,1127,3532.70890340743,1077.66436654849,575,0
1095,758,3679.68765114633,1029.78181741725,626,0
1029,463,2678.06337099922,2026.34486548358,698,0
1029,463,2658.43024432842,2029.66731747763,699,0
1127,758,3595.77828044944,1057.37718547811,701,1
459,829,3600.25872669117,1165.94709176276,775,0
459,829,3606.48061890226,1163.45235828335,777,0
459,829,3606.12749216126,1163.34489938005,778,0
1095,765,3705.65142648684,1046.25452215383,868,0
1095,765,3706.32173390664,1038.47887332497,869,0
1070,1071,3662.12695146012,1344.45130845548,874,1
1070,1071,3643.40718706944,1318.46751512674,875,0
1070,1067,3744.27136382235,1412.55795061887,893,0
1070,1067,3744.76785739734,1413.7142505896,894,0
1070,1067,3745.35065183323,1414.06622843084,895,0
1070,1067,3745.58841015279,1413.21059031892,896,0
1070,1067,3745.67655924439,1413.30463876671,897,0
1070,1067,3745.69178473472,1413.78617367699,898,0
1070,1067,3745.33133686688,1414.26190985076,899,0
1070,1067,3745.34650101007,1414.70085396928,900,0
1070,1067,3745.24706188824,1414.05186290997,901,0
1070,1067,3745.13275324684,1414.32057436935,902,0
1070,1067,3744.9749807751,1414.55944987413,903,0
1070,1067,3744.86957686394,1414.89546048144,904,0
1070,1067,3744.84664669716,1414.90510370159,905,0
1070,1067,3744.7549973991,1415.2021498312,906,0
1070,1067,3744.81573119023,1414.92471891409,907,1
1070,1067,3744.70895220344,1415.10843842609,908,0
1070,1067,3744.82633489451,1415.12475293217,909,0
1070,1067,3744.75551775467,1415.12061126334,910,0
1070,1067,3744.64859886396,1415.39290912321,911,0
1070,1067,3744.61557628455,1415.3307161138,912,0
1070,1067,3744.31552511779,1415.67627867645,913,0
1070,1067,3744.45672593238,1416.07939698501,914,0
1070,1067,3744.61051310014,1415.64391517362,915,0
1070,1067,3744.46686201816,1415.53571073137,916,0
1029,1166,2457.12726861493,1479.60649755043,916,0
1070,1067,3744.58763682818,1415.57061795947,917,0
1070,1067,3744.66589561441,1415.22535959913,918,0
1070,1067,3744.68407505678,1415.44113058077,919,0
1070,1067,3744.66449750342,1415.51748855723,920,0
1070,1067,3744.5141376552,1415.78020450501,921,0
1070,1067,3744.61146116512,1415.56914295571,922,0
1070,1067,3744.53689932002,1415.81783661777,923,1
1070,1067,3744.58353662658,1415.72375819185,924,0
1070,1067,3744.50751798085,1415.55132419467,925,0
1070,1067,3744.57901001982,1415.61460834845,926,0
1070,1067,3744.49775286478,1415.73654088811,927,0
1070,1067,3744.51873905318,1415.74967486542,928,0
1070,1067,3744.60412045818,1415.74573746286,929,0
1070,1067,3744.49189587036,1415.69003320355,930,0
1070,1067,3744.48267228885,1415.73235923484,931,0
1070,1067,3744.61647805328,1415.70537425584,934,0
1070,1067,3744.57663182834,1415.65510010178,935,0
1070,1067,3744.36371670641,1415.87005859669,936,0
1070,1067,3744.51344994081,1415.97124636769,937,0
1070,1067,3744.9072800394,1417.22997563891,938,0
1070,1067,3744.6090167386,1417.08997205453,939,0
1070,1067,3744.69587621298,1417.10936672747,940,0
1070,1067,3744.60144735451,1417.09446508721,941,0
1070,1067,3744.63222907888,1417.37555400969,942,0
1070,1067,3744.7873667827,1417.28441015904,943,0
1070,1067,3744.73273270443,1416.91108800751,944,0
1070,1067,3744.93923736021,1416.56447295777,945,0
1070,1067,3744.71152897577,1417.17465506565,946,0
1070,1067,3744.70206897691,1417.20010865454,947,0
1070,1067,3744.68311388097,1417.3824420705,948,0
1070,1067,3744.7519718157,1417.22126090955,949,0
1070,1067,3745.02156222907,1417.03542632778,950,0
1070,1067,3744.77965212221,1418.4904795077,951,0
1070,1067,3744.70727034089,1418.3747995119,952,0
1070,1067,3744.82315827264,1417.92039387091,953,0
1070,1067,3744.92918060883,1418.10537364278,954,0
1070,1067,3744.8796217273,1418.61652413932,955,0
1070,1067,3745.06074138403,1418.32715321663,956,0
1070,1067,3745.09567513626,1418.21752311385,957,0
1070,1067,3745.08712039159,1418.37835050616,958,0
1070,1067,3745.06555335859,1418.45443392395,959,0
1070,1067,3745.12293994347,1418.74267524971,960,0
1070,1067,3744.92699336777,1418.80183685131,961,1
1070,1067,3744.78086331048,1418.91861596842,962,0
1070,1067,3745.13199596111,1418.66473898731,963,0
1070,1067,3745.0971045881,1419.04062699529,964,0
1070,1067,3744.92898474192,1418.92460463592,965,0
1070,1067,3744.84436865739,1419.03181280175,966,0
1070,1067,3744.79633783802,1419.02367566927,967,0
1070,1067,3744.83267717462,1418.97832128465,968,0
1070,1067,3744.92189084001,1418.95163374483,969,0
1070,1067,3744.82592674231,1418.86190562713,970,0
1070,1067,3744.78494319463,1418.95176340795,971,0
1070,1067,3744.75440689592,1418.95844109209,972,0
1070,1067,3744.79537251585,1418.90810834391,975,0
1070,1067,3744.07608361584,1418.37443389559,978,0
1070,1067,3743.1990686696,1418.39015248466,979,0
1070,1067,3743.35134476924,1418.70731449133,980,1
1070,1067,3743.54470852403,1419.01620794508,981,0
1070,1067,3743.68256245536,1419.10329102587,982,0
1070,1067,3743.76879565053,1418.98746274797,983,0
1070,1067,3743.75026212664,1418.84139337952,984,1
1070,1067,3743.58577711817,1418.97307314069,985,0
1070,1067,3744.07100158167,1419.12878612156,986,0
1070,1067,3744.07301127236,1419.33482868977,987,0
1070,1067,3744.16575836671,1419.63326820253,988,0
1070,1067,3744.07804243255,1419.39023601072,991,0
1070,1067,3743.97721420565,1419.36194252879,992,0
1070,1067,3744.07798508093,1419.20161798847,993,0
1070,1067,3743.91544092537,1419.22870743817,994,0
1070,1067,3745.26307620473,1416.41456507882,997,0
1070,1067,3744.71234610805,1416.48690224345,1001,0
1070,1067,3744.64131251326,1416.5349283047,1002,0
1070,1067,3744.70010888585,1416.53487896967,1003,0
1070,1067,3744.36632137742,1416.56854912139,1004,0
1070,1067,3744.28740073259,1416.56440040835,1005,0
1070,1067,3744.20250567024,1416.46490522577,1006,1
1070,1067,3744.21238591739,1416.66213705724,1007,0
1070,1067,3744.19961937185,1416.69082574426,1008,0
1070,1067,3744.33493902796,1416.58147118436,1009,0
1070,1067,3744.16481504428,1416.77129796366,1010,0
1070,1067,3743.66645777342,1418.37173326507,1011,0
1070,1067,3743.42030621834,1418.48507990543,1012,0
1070,1067,3743.32306162577,1418.64743922468,1013,0
1070,1067,3743.36616324621,1418.2501743957,1014,0
1070,1067,3743.40554794372,1417.94663998497,1015,0
1070,1067,3743.4105871417,1417.67569928363,1016,0
1070,1034,3639.5929437023,1353.06870082225,1036,0
1070,1034,3639.07395265554,1353.05041241308,1037,0
1070,1034,3638.93791990915,1353.38480634267,1038,0
1070,1034,3637.29090671901,1352.60354400946,1039,1
1070,1034,3635.70304192757,1351.76821090081,1040,0
1070,1034,3655.12288632008,1365.96713677955,1042,0
1070,1034,3644.44849600387,1363.54678192964,1053,1
1070,1034,3644.37560963175,1357.01290602307,1054,0
1070,1034,3638.65837530826,1354.42900315128,1055,0
1070,1034,3649.19950035976,1356.11528777405,1056,0
1070,1034,3645.68378555674,1357.74378015853,1057,0
480,1166,3088.87346300735,879.153811845112,1088,1
480,1071,3083.31139934573,862.920113037359,1283,0
423,2847,3823.57057148179,1476.58082155146,1292,0
1070,605,3646.27239674811,1323.90346484663,1335,0
1095,1166,3625.4207427821,1136.43192821913,1385,1
1095,1166,3607.55946195015,1089.97614066753,1386,0
829,605,2919.30457268456,1145.52169089731,1386,0
829,605,2918.40279675419,1153.94400520151,1387,0
829,605,2922.90603052921,1162.39513913366,1388,0
458,829,2950.21853261158,1194.84173080568,1396,0
458,829,2946.73973045921,1194.16487417529,1398,1
458,829,2946.91531704737,1193.99629813903,1399,0
