ID1,ID2,locX,locY,time,Interpolation
3607,2687,3491.10467838949,1845.49339254465,23,0
3607,2687,3492.31608560618,1851.1398395984,24,0
3607,2687,3494.06977554094,1852.79878977128,25,0
3607,2687,3500.067231246,1845.74641549214,26,0
3607,2687,3518.28784787143,1826.28632441641,28,0
77,2687,3735.85530659595,1606.56011190548,47,0
77,2687,3759.5273674063,1617.60558926489,49,0
3559,235,2594.51810590487,1948.4208344273,131,0
386,171,3604.62320581529,1578.24883969042,145,0
386,3607,3469.10457165705,1853.93901455694,161,0
386,3607,3470.14197476468,1855.67541989687,162,0
386,3607,3470.64362321451,1856.102119555,163,0
386,3607,3469.72644757599,1855.03176651306,164,0
386,3607,3471.03541366103,1854.86138150611,165,0
386,3607,3478.92030851455,1847.94615852452,170,0
359,2687,2969.26711884441,930.181362617872,175,0
359,2687,2977.28014331588,925.426011346612,178,0
359,2687,2974.94079964577,931.120868375582,179,0
359,2687,2975.98069885214,931.813890895632,180,0
359,2687,2979.74778280871,930.156428792027,182,0
359,2687,2977.08972994235,933.132114175149,183,0
359,2687,2964.84986865555,930.03153290104,189,0
359,2687,2963.14303476299,925.143619794592,190,0
359,2687,2970.19138267822,925.835086122168,191,0
359,2687,2964.49504082769,932.999572992264,192,0
3635,235,2519.64184262439,1196.44549039837,200,0
2687,3635,2560.77178014143,1051.70667365191,219,0
2687,3635,2560.93323588448,1053.35105560218,220,0
2687,3635,2560.53594225778,1051.55740441128,221,0
2687,3635,2560.79427384029,1051.35606475729,222,0
2687,3635,2560.97732115159,1050.99882519473,223,0
2687,3635,2561.12490876987,1052.16557444723,224,0
2687,3635,2561.13924645047,1051.70453509812,225,0
2687,235,2614.97670180202,989.261565506841,227,0
3562,3609,1912.72746107228,2184.96138006491,256,0
3562,3609,1899.80264117852,2179.24586871509,264,0
3562,3609,1891.83330525881,2174.08257769628,265,0
3562,3609,1888.46138775186,2175.41939595105,266,0
386,3607,3484.68005011268,1849.11141320107,298,0
386,3607,3484.72333084815,1849.01391839561,299,1
386,3607,3484.81751509917,1849.04211038863,300,0
3562,2778,1867.43338938438,1757.79200870911,307,0
3562,367,1867.43338938438,1757.79200870911,307,0
3562,2778,1866.03999976348,1759.17550173831,308,0
3562,2778,1881.28376018626,1683.03050642631,312,0
386,3607,3489.93463130436,1849.78223349523,315,0
386,3607,3488.9936738185,1849.5524223761,324,0
386,3607,3488.67047682348,1849.38988714069,336,0
386,3607,3488.61568266411,1849.31084245048,337,0
386,3607,3488.3682377988,1849.29719163434,338,0
386,3607,3489.24831619841,1849.75360770813,339,0
386,3607,3489.04811548086,1849.73640321442,340,1
386,3607,3488.88102017762,1849.61543017411,341,0
386,3607,3488.75818735447,1849.50220284159,342,0
386,3607,3488.87501452866,1849.59087004407,343,0
386,3607,3488.92151845399,1849.44240456599,344,0
386,3607,3488.79864323727,1849.52217875652,345,0
386,3607,3490.03758242119,1849.75977356795,375,0
386,3607,3489.47161216232,1849.46871948671,392,0
386,3607,3491.17824466419,1849.47398023177,533,0
386,3607,3491.24310758032,1849.39086011361,534,1
386,3607,3491.89877945714,1849.59344114218,535,0
386,3607,3491.29881560556,1849.73973181782,542,0
386,3607,3490.89177896792,1849.41048123288,543,1
386,3607,3490.08206131804,1848.90883376702,544,0
386,3607,3491.17620272103,1849.74232138902,545,0
386,3607,3490.71685783861,1849.26695216127,559,0
386,3607,3490.2768477647,1849.14515043873,562,0
3562,2778,1946.87018393013,1585.72102231377,563,0
3562,367,1946.87018393013,1585.72102231377,563,0
386,3607,3490.71509698758,1848.82271861249,571,0
3609,2778,1873.1878229351,1715.75298295007,573,0
3609,367,1873.1878229351,1715.75298295007,573,0
3562,2778,1953.99187059511,1574.97280844377,578,0
3562,367,1953.99187059511,1574.97280844377,578,0
2687,3559,2632.20700158639,1994.94550761765,583,0
3562,3609,1954.41802094683,1596.54068077906,590,1
3562,3609,1954.17307245132,1588.63148993734,591,0
3562,3609,1954.7610383388,1588.00787462584,592,0
3562,3609,1959.05074596344,1578.56094848907,593,0
3562,3609,1960.4656205868,1577.11503787906,594,0
77,2687,3643.68468374678,2291.61542025355,619,0
77,2687,3608.78951561507,2296.97628783537,620,0
171,2778,3709.94015675394,1535.55304236694,650,0
171,367,3709.94015675394,1535.55304236694,650,0
171,2778,3700.29406052681,1552.30530634967,656,0
171,367,3700.29406052681,1552.30530634967,656,0
171,2778,3700.29137743083,1553.93981053503,657,0
171,367,3700.29137743083,1553.93981053503,657,0
171,2778,3711.84190759131,1544.28569917453,664,0
171,367,3711.84190759131,1544.28569917453,664,0
171,2778,3709.63842812707,1542.91679419639,665,1
171,367,3709.63842812707,1542.91679419639,665,1
171,2778,3707.86239761254,1542.26514241102,667,0
171,367,3707.86239761254,1542.26514241102,667,0
171,2778,3711.80210147171,1538.16434566686,674,0
171,367,3711.80210147171,1538.16434566686,674,0
171,2778,3710.46692102055,1537.02549469372,675,0
171,367,3710.46692102055,1537.02549469372,675,0
386,3607,3489.7718421465,1848.98036239289,687,0
386,3607,3489.74838348377,1849.03030065114,693,0
77,357,3750.45362061114,1936.42747252833,700,0
171,2778,3727.99238575877,1521.80687878576,700,0
171,367,3727.99238575877,1521.80687878576,700,0
386,3607,3489.74259643332,1849.03923901484,701,0
77,357,3751.23765518827,1935.7024856426,701,0
77,357,3751.23213929542,1936.011083513,702,0
171,2778,3706.00217831082,1532.61722900779,702,0
171,367,3706.00217831082,1532.61722900779,702,0
77,357,3751.22484279048,1936.58660186429,703,1
171,2778,3710.02938881161,1529.80742132187,703,0
171,367,3710.02938881161,1529.80742132187,703,0
77,357,3751.05440151685,1936.75961306992,704,0
171,2778,3710.40825331573,1528.89930041531,704,0
171,367,3710.40825331573,1528.89930041531,704,0
77,357,3751.30526210126,1936.81020707218,705,0
77,357,3751.18155775955,1936.34984843208,706,0
77,357,3751.25532567985,1936.28640310577,707,0
77,357,3751.19807188686,1936.35170510983,708,1
77,357,3751.08744363139,1936.28881779041,709,0
77,357,3750.96617522966,1935.90257940271,710,0
386,3607,3489.98489133074,1848.66696497673,711,0
77,357,3750.49114201385,1935.69390783107,711,0
77,357,3751.3460038487,1935.85581874004,712,0
77,357,3751.3547370344,1935.52866595933,713,1
77,357,3750.70505764624,1935.18676587335,714,0
77,357,3750.91141823131,1935.23971709532,715,0
77,357,3750.18474108606,1934.74599817521,716,0
77,357,3750.48149282373,1934.61351574676,717,0
77,357,3750.78887547201,1935.23917261367,718,0
77,357,3751.0278448503,1935.37099589858,719,0
77,357,3751.54670327909,1935.40301884939,720,0
77,357,3751.24597394168,1934.94204499814,721,0
77,357,3751.58461919777,1934.91466780166,722,0
77,357,3750.76976229081,1934.79718635217,723,0
386,3607,3489.94492485938,1848.89317430331,724,0
77,357,3751.12424046246,1934.3069531795,724,0
77,357,3750.87552838352,1933.98944197721,725,0
77,357,3751.14061757909,1934.57710956049,726,0
77,357,3751.36436181975,1934.68236208158,727,0
77,357,3751.32605853462,1934.53428288502,728,0
77,357,3750.75683252619,1934.24774810718,729,0
77,357,3751.14688451551,1934.37705735272,730,0
77,357,3750.80945747288,1934.18310956239,731,0
77,357,3750.94514984242,1934.37773418171,732,0
77,357,3750.67280462628,1934.26532552286,733,0
77,357,3751.24172585317,1934.41552878203,734,0
77,357,3751.57543147273,1934.35901663563,735,0
77,357,3750.6268357665,1934.4224713957,736,0
77,357,3750.96098425407,1933.69256573582,737,1
77,357,3749.92548542555,1933.13907350024,738,1
77,357,3749.61930487617,1933.46373973645,739,0
77,357,3749.43437169575,1933.53400215065,740,0
77,357,3748.99020002153,1933.21589541658,743,0
77,357,3749.06810834187,1933.21969527061,744,0
77,357,3749.08615010156,1933.63181457665,745,0
77,357,3748.6574864677,1934.22689843262,746,0
77,357,3748.5695200692,1934.00173679789,747,0
77,357,3748.61254792786,1934.16061284923,748,1
77,357,3748.65519560647,1934.51928787642,749,0
77,357,3748.71732895261,1934.99797916574,750,0
77,357,3747.84700677931,1935.5295114624,751,0
77,357,3747.22569738901,1935.9824015249,752,0
77,357,3747.27144768321,1935.94118332634,755,0
77,357,3746.99209945594,1935.34877233046,756,0
77,357,3746.55290827674,1935.37680958734,757,0
77,357,3746.50502422953,1935.26558801654,758,0
77,357,3747.33248843708,1935.97924891488,759,0
77,357,3747.46289362838,1936.18142100431,760,0
77,357,3747.44284330753,1936.27128610159,761,1
77,357,3747.13493200394,1936.34765168628,762,0
77,357,3747.2539926557,1936.78845138917,764,0
77,357,3747.01258505612,1936.46566873529,765,0
77,357,3746.19383223447,1936.44702662376,766,0
77,357,3745.99798023621,1936.44513882132,767,0
77,357,3746.05623751853,1936.3282004982,768,1
77,357,3746.40364498159,1936.35156304296,769,0
77,357,3746.10884096531,1936.37478400365,770,0
77,357,3745.96075639159,1936.81317741766,771,0
77,357,3745.84993311624,1937.02895754832,772,0
77,357,3745.78388810919,1937.30173744382,773,0
77,357,3745.44722741524,1937.37408319686,774,0
77,357,3745.81179106931,1937.56168470606,775,0
77,357,3745.45533544993,1937.5227219011,776,0
77,357,3745.48138415153,1937.68083125189,777,0
77,357,3745.07968203494,1937.40194441245,778,0
77,357,3745.39390936743,1937.72451346803,779,0
77,357,3745.09995212106,1937.56226028461,780,0
77,357,3744.8920741737,1937.95807383524,781,1
77,357,3744.70265109416,1938.00260425455,782,0
77,357,3744.74515804526,1938.21757523223,783,0
77,357,3744.71294782111,1938.22552262264,784,0
77,357,3744.42704226371,1938.11433848096,785,1
77,357,3744.38050433278,1937.84543961361,786,0
77,357,3744.0944894476,1937.89579271704,787,0
77,357,3744.22836250635,1937.8787687338,788,0
77,357,3743.99683182843,1937.94754411602,789,0
77,357,3743.85978576378,1937.76794256616,790,0
77,357,3743.26776774138,1937.70780010557,791,0
77,357,3743.60692516639,1937.7032612801,792,0
77,357,3743.86275285946,1937.93766753593,793,0
77,357,3743.96044419871,1937.84518381558,794,0
77,357,3743.57451759759,1938.21943079859,795,0
77,357,3743.76376250091,1938.23759740989,796,0
77,357,3743.95305890836,1938.28762525815,797,0
77,357,3743.64982087652,1938.35742060877,798,0
77,357,3743.85917951102,1938.21894072794,799,0
77,357,3743.67274357483,1938.30599996254,800,0
77,357,3743.48509249151,1940.3292668369,801,0
77,357,3743.64038103905,1940.10697575987,802,0
77,357,3743.61661930942,1940.25748352534,803,0
359,3532,2492.53531598701,1977.65701378713,803,0
359,3635,2492.53531598701,1977.65701378713,803,0
77,357,3743.84601224377,1940.10637292334,804,0
359,3532,2493.27538388325,1975.22712624082,804,0
359,3635,2493.27538388325,1975.22712624082,804,0
77,357,3743.52840441671,1940.01894067534,805,0
77,357,3743.59225600163,1939.54031346682,806,0
77,357,3743.94205080055,1939.55838667733,807,0
77,357,3743.80503462691,1939.61578441959,808,0
77,357,3743.74041339711,1939.60738651582,809,0
77,357,3743.58174446724,1939.54597776295,810,0
77,357,3743.33637841613,1939.63739485675,811,0
77,357,3743.17879499677,1939.5820386842,812,0
77,357,3743.5189934116,1939.90472549232,813,0
77,357,3743.28890946725,1939.73891358845,814,0
359,3532,2471.88754407145,1993.87340774666,814,0
359,3635,2471.88754407145,1993.87340774666,814,0
77,357,3743.05503871591,1939.66703637077,815,0
77,357,3743.30184380405,1939.80192186618,816,0
77,357,3743.1170987861,1939.52898923279,817,0
77,357,3743.02949055859,1939.64235848043,818,0
77,357,3743.15828158298,1939.65430696812,819,0
77,357,3743.01682496496,1939.56874520757,820,0
77,357,3742.97367095966,1939.48848719591,821,0
77,357,3742.77094650675,1939.49244191778,822,0
77,357,3742.61894002223,1939.53145978332,823,0
77,357,3742.80814059977,1939.60887281805,824,0
77,357,3742.56139001581,1939.52478801656,825,0
77,357,3742.5495855828,1939.49843623245,826,0
77,357,3742.48509950216,1939.45579145343,827,0
77,357,3742.37010813698,1939.42004384258,828,0
77,357,3742.63687256971,1939.43264315997,829,0
77,357,3742.45511570562,1939.49306148968,830,0
77,357,3742.35009616995,1939.48979549171,831,0
77,357,3742.35090068851,1939.46346841791,832,0
77,357,3742.31356463791,1939.5154711142,833,0
