ID1,ID2,locX,locY,time,Interpolation
3609,3562,1876.60446444042,1831.58651379946,22,0
171,359,1982.3823099873,2056.97447711439,23,0
392,359,2019.63052851987,2038.13689973403,23,0
3609,3562,1883.91503104898,1829.44741408129,23,0
171,359,1979.6344632271,2059.63363326756,24,0
392,359,2016.612469274,2040.81708498414,24,0
3609,3562,1888.65249446697,1828.26596371387,24,0
3609,3562,1889.2037682064,1821.93967939906,26,0
3609,3562,1884.70637174935,1826.25010453257,27,0
3609,3562,1883.18390528708,1825.42473248011,28,0
3609,3562,1873.72840093516,1826.5904250064,29,0
3609,3562,1868.95890660396,1840.65738657975,30,0
359,3562,1887.93421989276,1980.20473018066,37,0
359,3562,1884.27187006379,1977.31285592076,38,0
171,359,1963.11800181027,2056.85619026445,42,0
171,359,1956.61656300342,2076.33264176383,43,0
171,359,1948.96035954025,2075.1969021092,44,0
171,3562,1978.37515456607,2055.43167352618,44,0
392,3562,2017.55695292637,2037.4475407503,44,0
359,3562,1956.73342227671,2041.35023247594,44,0
171,359,1942.60363360811,2085.3223765894,45,0
171,3562,1984.15143292039,2057.075354102,45,0
392,3562,2023.47425865559,2040.32210631288,45,0
171,3562,1985.12163131949,2057.62929585503,46,0
171,3562,1970.37702886624,2068.88341376407,52,0
171,3562,1977.20486652318,2070.25134954124,58,0
2654,359,2582.17602434626,2585.54096802522,95,0
2654,359,2575.72233623703,2583.58649412071,96,0
2654,359,2576.45009908424,2584.62329082243,97,0
2654,359,2577.39510917107,2587.59088490006,98,0
2654,359,2576.66289390013,2587.2088290568,99,0
2654,359,2576.08939876828,2588.03547171136,100,0
2654,359,2575.86296188377,2586.73183446775,101,0
2654,359,2581.78072326841,2578.46220928614,102,1
2654,359,2577.16670414275,2588.15574314457,103,0
2654,359,2576.5107972818,2587.14779037428,104,0
2654,359,2578.52978895632,2588.88108142551,105,0
171,3562,1992.58678548011,2073.914093228,105,0
392,3562,2033.73557985263,2073.63304504604,105,0
2654,359,2577.31735792572,2589.13553054768,106,0
357,2778,2106.0393707437,1457.55079153579,107,0
2654,359,2577.42791462397,2590.43509041902,107,0
2654,359,2578.00431900719,2590.70990224592,108,0
2654,359,2575.11513298431,2597.4938658053,109,0
2654,359,2576.17345177278,2590.33308181736,110,0
2654,359,2576.58645300914,2588.53658720524,111,0
2654,359,2577.51738180121,2590.83331580338,112,0
171,3562,1992.74735225673,2074.08550704053,112,0
392,3562,2034.16174667505,2073.8241464357,112,0
171,3562,1992.99395563775,2074.04785600543,113,0
392,3562,2034.13168604917,2073.84193331617,113,0
171,3562,1992.87329895456,2074.09019285918,114,0
392,3562,2034.2660639901,2073.87439013311,114,0
2654,359,2577.28770676442,2591.9760843751,115,0
171,3562,1993.04780976527,2074.08966153397,115,0
392,3562,2034.18296366004,2073.6333375782,115,0
2654,359,2576.47230786864,2589.20094299298,116,0
2654,359,2575.98248416279,2590.83011554826,117,0
2654,359,2577.10884691383,2590.5574642755,118,0
392,3562,2034.50212534389,2073.75202893319,118,0
2654,359,2575.91185034802,2588.59686731863,119,0
392,3562,2034.33409246616,2073.35283289542,119,0
2654,359,2576.24661906308,2591.74062555076,122,0
2654,359,2576.55969140795,2591.0437517282,123,0
2654,359,2576.86169638655,2594.06465110387,124,0
2654,359,2576.52491122187,2590.9112236185,125,0
2654,359,2575.89778694389,2590.27460474244,126,0
2654,359,2576.7486549372,2590.47654623123,127,0
2654,359,2576.40745373772,2591.90193296403,128,0
2654,359,2575.59948201604,2591.52270809225,129,0
2654,359,2576.63466218405,2591.29322253631,130,0
171,3562,1993.40932309215,2073.94772658821,130,0
392,3562,2034.47240912122,2073.59402756967,130,0
2654,359,2576.16210298496,2589.50380045364,131,0
2654,359,2576.71988070663,2602.57573300704,132,0
2654,359,2576.06180015217,2589.46613745236,133,0
2654,359,2576.2806322789,2590.71004034828,134,0
171,3562,1994.24757365729,2073.65967768657,134,0
392,3562,2035.06302786208,2073.33409415325,134,0
2654,359,2575.28753761533,2588.7556103959,135,0
171,3562,1994.08451521367,2073.77760087709,135,0
392,3562,2034.8031962646,2073.51935859276,135,0
2654,359,2575.93593298243,2589.58044114399,136,0
2654,359,2578.02852578759,2594.79290362882,137,0
392,3562,2034.00602958991,2071.72458476729,137,0
2654,359,2576.33347764854,2591.69235688076,138,0
392,3562,2033.98179778634,2071.91626379488,138,0
2654,359,2576.69335540736,2590.36323778098,139,0
171,3562,1994.22940204141,2073.59476575318,139,0
392,3562,2035.10593783285,2073.53971185014,139,0
2654,359,2576.15845548209,2589.23546086251,140,0
2654,359,2576.6554844459,2590.07305518549,141,0
171,3562,1993.82370170425,2073.56724548688,141,0
392,3562,2034.9527416595,2073.27128855248,141,0
2654,359,2576.08851056395,2589.37845951172,142,0
392,3562,2035.20120565636,2073.15858392231,142,0
2654,359,2574.90042993895,2587.89947848373,143,0
392,3562,2035.15598266425,2073.16214918822,143,0
2654,359,2574.54758653724,2599.720453206,144,0
171,3562,1994.6812212625,2073.42028728658,145,0
392,3562,2035.76761750956,2073.34405220235,145,0
392,3562,2036.4311372082,2072.60782695796,147,0
392,3562,2036.36555928778,2072.59520185903,148,0
392,367,2036.36555928778,2072.59520185903,148,0
392,3562,2036.45269942339,2072.51468101704,149,0
392,367,2036.45269942339,2072.51468101704,149,0
392,3562,2036.09625167819,2072.8392784902,150,0
392,367,2036.09625167819,2072.8392784902,150,0
392,3562,2036.65819004536,2072.5389749876,152,0
392,367,2036.65819004536,2072.5389749876,152,0
392,3562,2035.64489009379,2071.07396265206,153,0
392,3562,2035.77836859568,2071.1833974002,154,0
392,367,2035.77836859568,2071.1833974002,154,0
392,3562,2036.59834254956,2072.39709304048,155,0
392,367,2036.59834254956,2072.39709304048,155,0
392,3562,2036.83758816194,2072.30450799956,159,0
392,367,2036.83758816194,2072.30450799956,159,0
392,3562,2035.82254420033,2071.09182532205,160,0
392,367,2035.82254420033,2071.09182532205,160,0
392,3562,2037.12026407867,2072.19631668902,161,0
392,367,2037.12026407867,2072.19631668902,161,0
392,3562,2036.24430535506,2070.70314412414,162,0
392,367,2036.24430535506,2070.70314412414,162,0
171,3562,1995.84110317537,2073.00146261339,163,0
392,3562,2036.54035819455,2072.44776748617,163,0
171,367,1995.84110317537,2073.00146261339,163,0
392,367,2036.54035819455,2072.44776748617,163,0
392,3562,2036.7791152625,2072.31053985555,164,0
392,367,2036.7791152625,2072.31053985555,164,1
392,3562,2036.55032412751,2072.5575242022,165,0
392,367,2036.55032412751,2072.5575242022,165,0
171,3562,1989.09042404105,2070.00903138232,185,0
171,367,1989.09042404105,2070.00903138232,185,0
171,3562,1993.61021131002,2074.03812358055,187,0
171,367,1993.61021131002,2074.03812358055,187,0
171,3562,1968.29328720274,2107.09006199905,219,0
171,3562,1972.54542840307,2100.99570615801,220,0
171,3562,1972.13885388826,2085.99111972877,222,0
171,367,1972.13885388826,2085.99111972877,222,0
171,3562,1968.96252265957,2088.19055327246,224,0
171,367,1968.96252265957,2088.19055327246,224,0
171,3562,1968.16916887357,2088.97124595904,225,0
171,367,1968.16916887357,2088.97124595904,225,1
171,3562,1967.43076387785,2089.70776681597,226,0
171,367,1967.43076387785,2089.70776681597,226,0
171,3562,1966.79002142191,2089.79104310236,227,0
171,3562,1967.55915034709,2090.08658513523,228,0
171,3562,1967.05584042412,2090.40342749138,229,0
171,3562,1967.12449969376,2090.63308357078,230,0
171,3562,1967.1645342433,2090.53592993022,231,0
171,3562,1967.43438324104,2090.64884628595,232,0
171,3562,1967.33873870201,2090.91002384875,233,0
171,3562,1967.80531432317,2090.68642570148,234,0
171,3562,1967.95800563489,2090.82226046086,236,0
171,3562,1967.77407586155,2090.78826754,237,0
171,3562,1967.42866399791,2090.85045889213,239,0
171,3562,1967.44861524984,2090.7460356035,240,0
171,3562,1967.40559629679,2090.71695316827,241,0
171,3562,1966.53043462569,2090.89300841363,242,0
171,3562,1966.03280704539,2091.17491421868,243,0
171,3562,1966.36376401706,2091.30186866571,244,0
171,3562,1965.84113902635,2091.29787250713,245,0
171,3562,1965.59988074826,2091.13907899106,246,0
171,3562,1965.16901934575,2091.16806378459,247,0
171,3562,1964.63745970754,2091.27900535713,248,0
171,3562,1963.90337058212,2091.43507542446,249,0
171,3562,1964.13646754383,2091.54664202844,250,0
171,3562,1963.48743798964,2092.02473571444,251,0
171,3562,1963.41906787128,2091.79980070416,252,0
171,3562,1963.29671287384,2091.70625542183,253,0
171,3562,1963.57564162605,2091.69275743604,254,0
171,3562,1963.45332594328,2091.66664214426,255,0
171,3562,1963.36636115037,2091.78801458028,256,0
171,3562,1963.37400890275,2091.83235000612,257,0
171,3562,1963.29920901928,2091.96009078902,258,0
171,3562,1963.22876557197,2091.88160197345,259,0
171,3562,1963.14740200602,2091.87811620379,260,0
171,3562,1962.82887361841,2092.01558307232,261,0
171,3562,1962.57671755721,2091.90636202107,262,0
171,3562,1962.71687169589,2091.88864256671,263,0
171,3562,1962.61258604035,2091.83041294551,264,0
171,3562,1962.86424078223,2091.82144302084,265,0
171,3562,1962.56410786804,2091.7900713951,266,0
171,3562,1962.42980839238,2091.83448281853,267,0
171,3562,1962.65939958555,2092.17179801404,268,0
171,3562,1962.19562029962,2092.14703398441,269,0
171,3562,1962.39301607886,2092.52060883322,270,0
171,367,2325.80419319591,1891.65398664088,288,1
171,367,2341.53988574036,1890.22172403096,298,1
3609,3562,1959.51799285264,1831.72526740024,299,0
171,367,2340.1120641584,1889.69332927348,299,0
3609,3562,1954.46087323282,1839.80273527778,300,0
171,367,2340.35446077608,1890.28736501298,300,0
171,367,2339.27237957327,1889.62511668022,301,0
171,367,2340.43242907724,1890.79008591927,303,0
171,367,2338.7060962721,1889.0654914536,304,0
171,367,2339.39887247612,1889.36768847778,306,0
171,367,2340.32376362595,1889.20533008938,310,0
171,367,2339.38432218372,1888.30206997893,311,0
171,367,2339.08214977889,1888.16247726637,312,0
171,367,2338.55835927322,1888.0183867374,313,1
171,367,2338.1168013554,1887.89905100225,314,0
171,367,2338.1615290387,1887.79955428318,315,0
171,367,2337.88716773288,1887.67191703598,316,0
171,367,2338.31093978667,1888.47253068433,317,0
2654,2687,3103.75001386415,1425.52359375038,318,0
2654,2687,3101.17291441478,1423.91963733647,320,0
2654,2687,3100.66964692532,1423.02273703425,321,1
2654,2687,3100.69565413558,1423.24925880082,322,0
359,3562,2038.1640295467,1796.98554817132,322,0
2654,2687,3100.28385589766,1423.24234105537,323,0
359,3562,2029.6792407172,1821.04396655647,323,1
2654,2687,3100.63614967952,1422.87141306945,324,0
359,3562,2031.56851228188,1799.58219637546,324,0
2654,2687,3100.71740791491,1422.77142696145,325,0
359,3562,2030.1632052456,1801.5103963904,325,0
2654,2687,3100.88601442998,1422.22444738288,326,0
359,3562,2027.07278386993,1804.61713225738,326,0
171,367,2336.39071662112,1886.47590603905,326,0
2654,2687,3101.33246064818,1421.40868890743,327,1
171,367,2340.33041059636,1887.32173366531,327,0
2654,2687,3101.67408664947,1420.97602645842,328,0
171,367,2362.43317679627,1891.26076533536,328,0
2654,2687,3101.97094659462,1420.88182013903,329,0
171,367,2353.78619690515,1891.56439385137,329,0
2654,2687,3102.91414222533,1421.28387291775,330,1
171,367,2345.39334180723,1887.51599113251,330,0
171,367,2344.36149005469,1886.80006844356,331,0
2654,2687,3102.53242190763,1420.22347295967,332,0
171,367,2344.40979459478,1886.79578056508,332,0
2654,2687,3102.50385322483,1418.30980995914,333,0
171,367,2344.35581065691,1886.68869418221,333,0
2654,2687,3103.25256923558,1417.20755493325,334,0
171,367,2351.47859183709,1889.60389031925,334,0
2654,2687,3102.90417857837,1417.09523797762,335,0
171,367,2362.06694697134,1889.50596805926,335,0
2654,2687,3103.29872040799,1417.02301825634,336,0
171,367,2351.82607079411,1890.11089588901,336,0
2654,2687,3103.09486296485,1417.32780014117,337,0
171,367,2352.05202270847,1890.407331493,337,0
2654,2687,3103.09250176746,1417.57523338204,338,1
171,367,2359.52516942241,1890.67294590517,338,0
2654,2687,3102.64144032151,1417.41103981179,339,0
171,367,2362.86529234517,1890.4814003443,339,0
171,367,2352.57102694593,1890.73504960121,340,0
171,367,2352.47825889893,1890.51988653791,341,0
2654,2687,3103.42145098308,1417.80660112947,342,0
359,3562,2025.36915571924,1815.06750717109,342,0
171,367,2352.61014949485,1890.79994245276,342,0
2654,2687,3103.97352846198,1418.08235572411,343,0
359,3562,2024.86647660814,1816.53213526316,343,0
171,367,2352.33397335561,1890.49432304936,343,0
359,3562,2025.38058788032,1815.83393739327,344,0
171,367,2361.24979378537,1891.27300598921,344,0
359,3562,2024.80098951794,1817.36697278596,345,0
171,367,2361.60895526622,1891.07800745858,345,0
359,3562,2024.81129292085,1818.75525141337,346,0
171,367,2352.61212269143,1890.7827997078,346,0
359,3562,2024.85994429726,1819.17960901092,347,0
171,367,2352.05172332757,1890.83422844637,347,0
2654,2687,3104.4425696743,1416.36544484623,348,0
359,3562,2024.75482434858,1819.91196435395,348,0
171,367,2352.91781384708,1891.1218501544,348,0
2654,2687,3105.08776948555,1416.84248266332,349,0
359,3562,2024.77434580607,1820.71872750577,349,0
171,367,2353.00637334536,1891.23487815262,349,0
359,3562,2025.050350034,1820.14699530976,350,0
171,367,2352.60439965734,1890.97346696135,350,0
2654,2687,3105.00096108864,1415.91692723018,351,0
359,3562,2025.07580959648,1821.81670959526,351,0
171,367,2353.45600872965,1891.35890845922,351,0
359,3562,2025.23048651532,1821.27741864726,352,0
171,367,2352.86497269801,1890.92928394557,352,0
359,3562,2025.21373389882,1821.32063103114,353,0
171,367,2353.43480808169,1891.29058129112,353,0
359,3562,2025.2546973298,1821.17339234675,354,0
171,367,2353.534311972,1891.1275303285,354,0
359,3562,2025.27435204801,1821.49331928292,355,0
171,367,2354.25077370656,1891.43641012237,355,0
359,3562,2025.82059541381,1822.58324867316,356,0
171,367,2352.89915708062,1891.01363220814,356,0
359,3562,2026.23224684703,1822.55908944063,357,0
171,367,2353.51165121286,1891.16396866407,357,0
359,3562,2026.48806224238,1822.34560959426,358,0
171,367,2352.84559551098,1891.05660585392,358,0
359,3562,2026.73720471953,1822.65243651091,359,0
171,367,2352.73597475085,1891.03600522513,359,0
359,3562,2026.64941825895,1823.23382311,360,0
171,367,2353.92087469468,1891.4017184921,360,0
2654,2687,3104.45256778499,1416.53386436712,361,0
359,3562,2026.77875765383,1824.86820062421,361,0
171,367,2354.13778301499,1891.55235705249,361,0
359,3562,2026.75528828977,1825.24670357083,362,0
171,367,2354.04135749501,1891.46480852026,362,0
359,3562,2026.69996965251,1825.84366022054,363,0
171,367,2354.02050740344,1891.65578304433,363,0
359,3562,2026.98902219882,1825.86273442663,364,0
171,367,2354.33002062286,1891.69128862797,364,0
2654,2687,3104.52807687969,1416.5005437774,365,0
359,3562,2027.0769785846,1826.53349436315,365,0
171,367,2354.51146473659,1891.8127435075,365,0
359,3562,2027.08817575237,1827.01421172575,366,0
171,367,2353.86167718497,1891.54652440294,366,0
359,3562,2027.17970080309,1826.64956216244,367,0
171,367,2353.97603357066,1891.7059765473,367,0
359,3562,2027.44632454985,1826.49253126247,368,0
171,367,2354.90355585902,1891.79239124168,368,0
359,3562,2027.45412202269,1826.90815749346,369,0
171,367,2353.8874088694,1891.57812867468,369,0
359,3562,2027.25768051307,1827.51250275157,370,0
171,367,2354.127016721,1891.6098812102,370,0
2654,2687,3104.9919442987,1416.86915032336,371,0
359,3562,2027.69938129571,1827.96987019356,371,0
171,367,2354.26138252958,1891.7512807102,371,0
359,3562,2027.7039119909,1827.44561034736,372,0
171,367,2354.04931108321,1891.79625251982,372,0
359,3562,2027.7056188038,1827.91405910949,373,0
171,367,2354.57055059093,1891.93036200228,373,0
359,3562,2027.55127328735,1828.29376947414,374,0
171,367,2354.15160310619,1891.89461119006,374,0
359,3562,2027.96275753898,1829.06389227047,375,0
171,367,2354.2567525318,1891.85048228342,375,0
359,3562,2027.9136575486,1828.7445280713,376,0
171,367,2353.99302209265,1891.81969665044,376,0
359,3562,2027.91759588625,1829.94522250881,377,0
171,367,2354.49821777652,1891.9222218931,377,0
2654,2687,3104.80212236353,1417.12096026327,378,0
359,3562,2028.17005409254,1829.67514712618,378,0
171,367,2354.46782769484,1891.87025647904,378,0
2654,2687,3104.76565217935,1417.12655308049,379,1
359,3562,2030.21818755544,1831.09845928134,379,0
171,367,2354.99575622773,1892.32268492832,379,0
359,3562,2030.5398926003,1831.47565274051,380,0
171,367,2354.47031746125,1892.01192972471,380,0
2654,2687,3104.72828515674,1417.38653477257,381,0
359,3562,2030.79311318911,1832.24383303874,381,0
171,367,2355.19016548881,1891.99263338762,381,0
2654,2687,3104.57313734142,1417.17772987844,382,0
359,3562,2031.03373326875,1833.24256730994,382,0
171,367,2354.59005850836,1891.98309139611,382,0
2654,2687,3104.59429670632,1417.10941296857,383,0
359,3562,2030.94426046213,1833.86205061533,383,0
