ID1,ID2,locX,locY,time,Interpolation
3033,3068,2999.90667689529,2339.08313542219,5,0
2843,3335,3427.48497992053,1527.00965423554,6,0
2878,2869,3295.88361175512,1881.65793445854,8,0
2971,2975,3177.90015158851,1915.74184513512,24,0
2905,3084,2708.74535211277,1458.87315274044,44,0
2874,3032,3487.05389390842,1379.47336157267,47,0
3031,3140,3212.92134362009,2237.93380643076,62,0
3031,3140,3243.87332345845,2224.60451276163,71,0
2878,3085,3014.32399583674,1909.96123317627,72,0
2878,3202,3107.51897678753,1875.29273858244,73,0
2941,2961,2930.28243843068,1991.76935553367,92,0
3031,3182,2484.35788859078,1635.44262503834,99,0
3095,3335,2079.21714040797,2178.58712783333,105,0
3095,3202,2113.4844417721,2109.17496128289,106,0
2905,3032,2311.32472766346,1128.94547264355,114,0
3063,2869,2841.32888593723,2368.5794735242,116,0
3031,3032,3002.80022012289,2574.83755453393,122,0
2960,3242,2369.21003027568,1629.60636622565,125,0
2905,2960,2739.63814771905,1316.40875961037,140,0
2941,2960,2739.63814771905,1316.40875961037,140,0
2941,3202,2884.36196355844,1247.52353844934,145,0
2960,3202,2693.57199347808,1310.81872757389,147,0
2843,2905,3191.01330987165,1183.99656543105,149,0
2843,2941,3191.01330987165,1183.99656543105,149,0
2874,3032,3443.0784295765,1298.26181140306,155,0
3063,3202,1880.3800817219,1899.6534949529,163,1
3095,3335,2078.17455842793,2179.02374889893,169,0
2960,2961,2299.13603261739,1403.23061874831,173,0
2960,2961,2298.48385991317,1402.23285471153,174,0
2964,3031,1919.23885084117,2270.27265545794,175,0
2874,3202,3445.6657348326,1447.49785366705,176,0
2964,2869,1906.7367951273,2355.72693882493,176,0
2874,3202,3414.12945094368,1391.53972641539,177,0
3140,3202,3588.30167722929,2112.6147616099,185,0
3202,3335,1956.15868932045,2465.51296456776,201,0
2878,3202,3268.69735158177,2559.54287561021,206,0
3068,3202,2648.47122190997,1566.68837563784,211,0
2843,3140,2876.87802231356,1140.18836847898,219,0
2964,3032,1860.37096532453,2288.28064232883,220,0
3095,3202,2151.1460951834,2131.99552876118,220,0
3084,3140,2907.09651120589,1320.28231259646,224,0
3084,3140,2907.09610361619,1320.19999451271,225,0
2905,3202,3092.10361628564,1428.6447832259,225,0
2941,3202,3092.10361628564,1428.6447832259,225,0
3084,3140,2907.06421830973,1320.08810288168,226,0
3084,3140,2906.97885846333,1319.87658851028,227,0
2964,3032,1877.1680484603,2319.69222038079,228,0
3084,3140,2906.70943700265,1320.04251997614,228,0
3084,3140,2906.62058926362,1320.08966619594,229,0
3084,3140,2906.66813701264,1319.91891890678,230,0
3084,3140,2906.69787494677,1319.46938898113,231,0
3084,3140,2907.06836248386,1319.29261543067,232,0
3084,3140,2907.03524006407,1319.51224889254,233,0
3031,3033,3113.17293607235,1938.22525187454,234,0
3084,3140,2906.9761807917,1319.43481032183,234,0
3031,3033,3109.79134495306,1938.31912466919,235,0
3084,3140,2906.97762344236,1319.37964997337,235,0
3084,3140,2907.02919074111,1319.5112176398,236,0
2960,3063,2280.85974571175,1755.19221731785,237,0
3084,3140,2906.92360138483,1319.38969563607,237,0
2960,3063,2272.4167782882,1752.1757679935,238,0
3084,3140,2906.83851979078,1319.76074881633,238,0
2960,3063,2266.42655850323,1755.83331841676,239,0
3084,3140,2907.00619285649,1319.71861567137,239,0
2960,3063,2243.22378094606,1751.93452094505,240,0
3084,3140,2906.88607934169,1319.35833577622,240,0
2960,3063,2249.94874216974,1768.73404693409,241,0
3084,3140,2906.82047726314,1319.84936143336,241,0
2964,3335,1934.27309803783,2292.22324763151,241,0
3084,3140,2906.60500371944,1319.8687161924,242,0
2964,3335,1932.24608991532,2297.20703143972,242,0
2878,3112,3342.15965961136,2474.88713801369,243,0
3084,3140,2906.6653831636,1319.89358367029,243,0
3031,3033,3114.90564148379,1942.93615998007,244,0
2878,3112,3335.75669551277,2466.72538813922,244,0
3084,3140,2906.64966662984,1319.74138430631,244,0
3031,3033,3119.30736648292,1946.51103067266,245,0
2878,3112,3342.76894159923,2464.07909768556,245,0
3084,3140,2906.57405389545,1319.83966548644,245,0
2878,3112,3347.02557170061,2467.30915252037,246,0
3084,3140,2906.49005244526,1319.86654613538,246,0
3031,3033,3121.88644031854,1948.90063949892,247,0
2878,3112,3346.81568080157,2467.0003577424,247,0
3084,3140,2906.3482033337,1319.9435858928,247,0
3031,3033,3124.13065231825,1951.11123380677,248,0
3084,3140,2906.38975595343,1319.99471402893,248,0
3031,3033,3124.49558175139,1951.16913700725,249,0
3084,3140,2906.43710230773,1320.03823103119,249,0
3031,3033,3124.16763875294,1951.46984445064,250,0
3084,3140,2906.30194366004,1320.14733795751,250,0
3031,3033,3125.56693073069,1952.47387464404,251,0
2878,3112,3349.84975918353,2458.01493719053,251,0
3084,3140,2906.24357633304,1319.90128768448,251,0
