ID1,ID2,locX,locY,time,Interpolation
1133,637,3319.41593062038,1162.29516398374,47,0
1152,542,2617.79449649999,938.907165431769,118,0
729,633,2501.15182486533,1990.91249417546,167,0
542,765,2827.66202367601,902.842031795213,228,0
1152,422,3371.14628248474,1004.26281529739,242,1
542,633,2799.50221836865,1012.07889741711,274,1
1166,852,3077.78447777355,1444.88017847824,355,0
703,888,3228.99269299408,1366.72880920702,356,0
1123,758,3592.28652349282,1206.41301649504,416,0
703,853,3744.25196570212,1730.34596599888,423,0
1152,819,3194.78688079039,979.170574888747,463,0
1152,819,3189.69784752732,979.558884679461,464,0
819,605,3195.25233720898,959.113829418397,475,0
703,853,3465.39965028343,2261.25914707913,694,1
703,853,3464.13379930143,2260.69538622422,695,1
703,853,3462.95649707483,2260.43375921787,696,0
703,853,3463.31560428187,2260.95766003885,697,0
703,853,3463.21344376628,2261.02217570664,698,0
1123,852,3635.7620609938,1157.52886328434,698,0
703,853,3462.65328379542,2260.9656761215,699,0
703,853,3463.26544491744,2260.32081525823,700,0
703,853,3463.51326349211,2258.55079179069,701,0
729,765,2900.02269827043,1288.0692243244,741,0
703,758,3511.21215464571,2162.07860327261,846,0
703,758,3514.59848031925,2166.57230054259,851,0
703,758,3524.67176788693,2194.59796299555,859,0
703,758,3499.67863575217,2194.17760245652,879,0
703,758,3496.75582427239,2198.67544951161,880,0
703,758,3492.33917356541,2197.2626310337,881,1
1152,765,3783.91188250568,1509.83033583791,888,0
703,543,3713.47234393874,1987.81907214925,911,0
703,543,3713.37706158813,1987.33454140708,912,0
1123,765,3633.42037475471,1152.97699738511,913,0
819,605,3062.57039492782,836.551382378615,945,0
819,605,3085.03788001319,839.004196867046,946,0
819,605,3083.29932828349,835.880861436465,947,0
819,605,3083.45693947743,834.270829410591,948,0
819,605,3086.34991636438,832.838554185222,949,0
819,605,3091.60763741678,831.71372847687,950,0
819,605,3093.15327860686,831.610044957967,951,1
819,605,3094.96870784254,828.859528255361,952,0
819,605,3081.83357995417,832.427508849889,953,0
819,605,3086.65004750836,831.774826990362,954,0
819,605,3071.78908973973,845.153884249467,961,0
729,765,2761.46899393527,1165.23764349412,961,0
819,605,3067.40707835398,843.865405429011,962,1
729,765,2761.56338612715,1165.17253106957,962,0
819,1166,3113.60261217665,794.444311439796,969,0
703,543,3711.3434663371,1985.92289552932,981,0
703,543,3710.8281218141,1985.47170616698,982,0
703,543,3710.57733919777,1984.92717809241,983,0
703,543,3711.22990388511,1986.64667504632,984,1
703,543,3710.87498788253,1985.24212019021,985,0
