ID1,ID2,locX,locY,time,Interpolation
600,3843,1882.84726244781,2078.66122786037,7,0
600,3843,2024.34146927139,2060.68463008351,22,0
600,3843,2959.30834959893,2414.19156262307,42,0
600,3843,2969.66643200297,2426.43550005182,46,0
459,75,2405.00181883345,2219.76690889857,63,0
459,75,2274.27430112942,2394.76072943485,83,0
459,75,2278.2971917792,2398.78929509657,84,1
459,75,2275.72160464818,2401.79499694133,85,0
459,75,2214.01893132246,2393.32632788332,93,0
459,75,2206.40274656198,2396.41635744568,97,0
459,75,2204.1999723275,2397.2315014259,101,0
459,75,2204.31770208564,2397.35133691801,102,1
459,75,2203.93742888891,2397.74304520538,103,0
459,75,2203.58920048366,2397.92655497622,104,1
459,75,2203.49447476075,2397.90900668995,105,0
459,75,2202.99374411772,2398.32657006334,106,1
459,75,2202.44640007082,2398.77732669135,107,0
459,75,2202.40833561956,2399.12920820702,108,0
459,75,2202.28257733528,2399.09336061538,109,0
570,16,3397.20008203745,1347.62779287622,110,0
570,16,3385.1387283849,1374.28100479747,115,0
459,75,2200.90884593681,2399.37292112648,117,0
459,75,2201.06559988956,2397.5626582864,126,0
570,16,3411.73815140098,1439.32061084674,143,0
570,16,3395.6581500602,1445.17608520087,146,0
600,3843,3299.10320806536,1931.48927702701,151,0
423,3843,3331.97185447042,1933.87738887395,152,0
600,3843,3298.56858473931,1932.61872501526,152,0
423,600,3328.19547416528,1937.08033038389,153,0
423,3843,3331.33325380363,1934.57359865815,153,1
600,3843,3298.19630389611,1932.81079222575,153,1
600,3843,3297.4092425861,1932.5267280995,154,0
570,16,3398.90247192609,1443.39439757507,156,0
600,3843,3295.97282518062,1932.64093448159,157,0
600,3843,3295.55618663677,1933.20213731896,158,0
600,3843,3295.7379777215,1934.1690650886,159,0
600,3843,3295.24791386476,1935.12089924247,160,1
600,3843,3294.93580934413,1936.02381107562,161,0
600,3843,3295.99749586065,1936.03712028524,162,0
600,3843,3296.47861393237,1935.18567771342,163,1
600,3843,3296.52796728331,1934.44715677796,164,0
600,3843,3296.39542002976,1934.1318428122,169,0
600,3843,3296.67894737822,1934.79598622199,170,0
600,3843,3296.51341889143,1934.38742511406,171,0
600,3843,3296.55396027081,1934.42993506327,172,0
600,3843,3296.60218123231,1934.48138566587,173,1
600,3843,3296.54600115776,1934.11599814582,174,0
600,3843,3296.75162788237,1934.44698315696,175,0
600,3843,3296.9788996462,1934.7019179134,176,0
600,3843,3297.61961144377,1934.95382586824,177,0
600,3843,3297.58054960884,1934.86381112036,178,1
600,3843,3297.43161760135,1934.50471007218,179,0
600,3843,3297.61224019667,1935.24857969013,180,0
600,3843,3298.84474178469,1936.25320629608,183,0
600,3843,3299.35652726063,1935.73154330052,188,0
600,3843,3300.2042549577,1937.15511102851,189,0
600,3843,3300.88202484199,1937.54384407368,190,1
600,3843,3301.29519282054,1937.3646842702,191,0
600,3843,3301.29315420317,1937.34461376881,194,0
600,3843,3301.14764785078,1937.00051844308,195,0
600,3843,3301.36442760676,1937.00308518153,196,1
600,3843,3301.28890747191,1937.09784790339,197,0
600,3843,3301.80428892121,1937.38414486477,198,0
570,16,3466.33000859156,1486.4295951662,200,0
600,3843,3301.32185830805,1937.03696854109,201,0
600,3843,3301.29491062577,1936.84232705834,202,0
600,3843,3301.56673046611,1937.48906087824,203,0
600,3843,3301.93478430526,1937.88841179147,204,0
600,3843,3301.82954816858,1937.73523350554,205,1
600,3843,3301.76726568684,1937.21948876159,206,0
600,3843,3301.53411505322,1937.29407193906,207,0
600,3843,3301.797981086,1937.30084938704,208,0
600,3843,3301.73845656705,1937.32017404269,209,0
600,3843,3301.50195187308,1937.15814908475,210,0
600,3843,3301.48455295597,1937.18205470861,211,0
600,3843,3301.38660439018,1937.22661928093,212,0
570,16,3462.97634026879,1492.33403826362,214,0
600,3843,3301.76158635517,1937.11886386551,215,0
600,3843,3302.14205957936,1937.64341418035,216,0
600,3843,3302.28587417205,1937.78166386382,217,0
600,3843,3301.35886512032,1937.00380162332,218,0
600,3843,3301.50102414946,1936.87673648616,219,0
600,3843,3301.33286537734,1936.89374578295,220,0
600,3843,3301.1605694197,1936.74798847185,221,0
600,3843,3301.17543237104,1936.65433156475,222,0
600,3843,3301.24956879186,1936.8271818919,223,0
570,16,3460.98112109847,1495.99705107905,224,0
600,3843,3301.21146035934,1936.74605737076,224,0
570,16,3460.79920386375,1496.00045000213,225,0
600,3843,3301.18147970792,1936.75241123543,225,0
600,3843,3301.13884473647,1936.9792523021,226,0
600,3843,3301.17365757654,1936.94486983461,227,1
600,3843,3300.94117825795,1936.81785740323,228,0
600,3843,3301.07384998589,1936.77903599162,231,0
