ID1,ID2,locX,locY,time,Interpolation
1127,1028,3347.81654640733,995.40043020279,48,0
819,1028,3322.01077004777,953.958377060386,48,0
1127,819,3258.90167982827,1122.85451823209,52,0
604,594,3065.41761761075,956.878298540481,59,0
542,819,3213.84758409892,1174.79898286763,84,0
604,1028,3049.73388492402,1056.59456975151,119,0
1156,1126,3802.10499132913,1517.48528693156,155,0
1126,480,3637.07335016387,1406.9377797933,204,0
636,1028,3017.5886209352,780.001775371571,227,1
636,1028,3008.44702184539,775.296845634016,228,1
636,1028,2999.66751244799,773.516940528773,229,1
419,921,3275.33726286456,1123.62961914218,236,0
1156,1095,3373.29257078911,1051.54219718302,251,0
419,542,3188.99717727863,1245.78692203927,253,0
1156,1095,3373.65320010819,1056.35004917973,254,0
419,542,3169.31896891998,1249.8964799968,256,0
419,542,3167.22318728187,1252.67537126776,260,0
1156,1095,3410.60037871942,1074.4862487325,292,0
1156,1095,3410.82029187823,1074.48093267237,293,0
419,921,3163.49408543825,1178.79107269967,293,0
1156,1095,3411.29867873709,1074.31749138412,294,0
419,921,3163.03169053433,1179.39683929842,294,0
1156,1095,3411.29076874661,1074.50823751042,295,0
419,921,3164.23123700784,1177.28869017529,295,0
1156,1095,3411.1984543332,1074.79722712346,296,0
1156,1095,3411.0306677116,1074.38197295864,297,0
1156,1095,3411.184205517,1074.01385934974,298,0
419,921,3166.97619667866,1178.53127968474,298,0
1156,1095,3411.04265451373,1074.15416968041,299,0
419,921,3166.61655068826,1178.6045989568,299,1
1156,1095,3410.99511953996,1073.91941245966,300,0
419,921,3166.49277447167,1178.86274284574,300,0
1156,1095,3411.14551975436,1074.16933064514,301,0
419,921,3167.94790112176,1178.05999148934,301,0
1156,1095,3410.99424668812,1074.3006275175,302,0
419,921,3168.54501478171,1177.95686012697,302,0
1156,1095,3410.9227216319,1074.31683049172,303,0
419,921,3168.4221223428,1178.30203212867,303,0
1156,1095,3410.95475849483,1074.39029836416,304,0
419,921,3168.72467283924,1177.81433751456,304,0
1156,1095,3410.86196971908,1074.42954212772,305,0
419,921,3167.6439728135,1183.38840522867,305,0
1156,1095,3410.81227751784,1073.71275953932,306,0
419,921,3167.60308254922,1183.37087514331,306,0
1156,1095,3410.69882838373,1073.88282111417,307,0
419,921,3167.05756696574,1182.53318286476,307,0
1156,1095,3410.4860982236,1073.62374194205,308,0
1156,1095,3410.52776195761,1073.57972000554,309,0
1156,1095,3410.63762446679,1073.47084570248,310,0
419,921,3167.70977763638,1182.93424203903,310,0
1156,1095,3410.87691534028,1074.52390217282,311,0
419,921,3169.61269358103,1184.3364362461,311,0
1156,1095,3411.13713976964,1073.56160713831,312,0
419,921,3170.35491700949,1182.68350841774,312,0
1156,1095,3410.94110920789,1072.98865784585,313,0
419,921,3169.62791874941,1180.88133406065,313,0
1156,1095,3410.89623764698,1073.47256410277,314,0
419,921,3169.73294169695,1182.99127229013,314,0
1156,1095,3410.314384923,1073.2324046248,315,0
419,921,3170.57863133577,1183.45319973576,315,0
419,921,3171.65351344219,1183.55263493061,316,0
419,921,3171.10451312113,1180.98353357002,317,0
419,921,3171.55668985778,1181.21023957118,318,0
419,921,3170.52152923876,1181.83939738076,319,0
